,course,rating,students,level,university,skills
602,Ciencia de Datos de IBM,4.6,"7,4 mil",Beginner,IBM,Python
1456,Ciencia de Datos de IBM,4.6,"7,4 mil",Beginner,IBM,Machine Learning
774,Classification of COVID19 using Chest X-ray Images in Keras,4.6,None,Intermediate,Coursera Project Network,Python
1721,Classification of COVID19 using Chest X-ray Images in Keras,4.6,None,Intermediate,Coursera Project Network,Machine Learning
875,Classification with Transfer Learning in Keras,4.5,"5,4 mil",Intermediate,Coursera Project Network,Python
1992,Classification with Transfer Learning in Keras,4.5,"5,4 mil",Intermediate,Coursera Project Network,Machine Learning
789,Classify Radio Signals from Space using Keras,4.5,"6,6 mil",Intermediate,Coursera Project Network,Python
1772,Classify Radio Signals from Space using Keras,4.5,"6,6 mil",Intermediate,Coursera Project Network,Machine Learning
943,Cleaning and Exploring Big Data using PySpark,4.2,3 mil,Intermediate,Coursera Project Network,Python
2054,Cleaning and Exploring Big Data using PySpark,4.2,3 mil,Intermediate,Coursera Project Network,Machine Learning
919,Cloud Computing Foundations,4.6,"6,2 mil",Beginner,Duke University,Python
1611,Cloud Computing Foundations,4.6,"6,2 mil",Beginner,Duke University,Machine Learning
648,Cloud Data Engineering,4.2,"2,4 mil",Intermediate,Duke University,Python
2057,Cloud Data Engineering,4.2,"2,4 mil",Intermediate,Duke University,Machine Learning
963,Cloud Machine Learning Engineering and MLOps,4.5,"1,7 mil",Intermediate,Duke University,Python
1249,Cloud Machine Learning Engineering and MLOps,4.5,"1,7 mil",Intermediate,Duke University,Machine Learning
646,"Cloud Virtualization, Containers and APIs",4.4,"2,6 mil",Beginner,Duke University,Python
1713,"Cloud Virtualization, Containers and APIs",4.4,"2,6 mil",Beginner,Duke University,Machine Learning
389,Clustering Geolocation Data Intelligently in Python,4.5,10 mil,Intermediate,Coursera Project Network,Python
1839,Clustering Geolocation Data Intelligently in Python,4.5,10 mil,Intermediate,Coursera Project Network,Machine Learning
1060,Compare time series predictions of COVID-19 deaths,4.3,None,Intermediate,Coursera Project Network,Python
2117,Compare time series predictions of COVID-19 deaths,4.3,None,Intermediate,Coursera Project Network,Machine Learning
724,Computational Neuroscience,4.6,95 mil,Beginner,University of Washington,Python
1552,Computational Neuroscience,4.6,95 mil,Beginner,University of Washington,Machine Learning
600,Computational Thinking for Problem Solving,4.7,75 mil,Beginner,University of Pennsylvania,Python
1373,Computational Thinking for Problem Solving,4.7,75 mil,Beginner,University of Pennsylvania,Machine Learning
619,Computer Science: Programming with a Purpose,4.7,150 mil,Beginner,Princeton University,Python
2159,Computer Science: Programming with a Purpose,4.7,150 mil,Beginner,Princeton University,Java
915,Computer Vision with Embedded Machine Learning,4.7,4 mil,Intermediate,Edge Impulse,Python
1208,Computer Vision with Embedded Machine Learning,4.7,4 mil,Intermediate,Edge Impulse,Machine Learning
268,Compétences Excel pour l’entreprise : les notions clés,None,None,Beginner,Macquarie University,Tableau
2675,Compétences Excel pour l’entreprise : les notions clés,None,None,Beginner,Macquarie University,Java
921,Contact Center AI: Conversational Design Fundamentals,4.4,"3,4 mil",Beginner,Google Cloud,Python
1617,Contact Center AI: Conversational Design Fundamentals,4.4,"3,4 mil",Beginner,Google Cloud,Machine Learning
2490,Contact Center AI: Conversational Design Fundamentals,4.4,"3,4 mil",Beginner,Google Cloud,Java
946,Contact Center AI: Operations and Implementation,4.6,None,Intermediate,Google Cloud,Python
2502,Contact Center AI: Operations and Implementation,4.6,None,Intermediate,Google Cloud,Java
84,Containerize a full-stack NodeJS application in Docker,4.5,"2,7 mil",Intermediate,Coursera Project Network,MongoDB
2466,Containerize a full-stack NodeJS application in Docker,4.5,"2,7 mil",Intermediate,Coursera Project Network,Java
684,Convolutional Neural Networks,4.9,400 mil,Intermediate,DeepLearning.AI,Python
1441,Convolutional Neural Networks,4.9,400 mil,Intermediate,DeepLearning.AI,Machine Learning
2850,Convolutional Neural Networks,4.9,400 mil,Intermediate,DeepLearning.AI,Java
689,Convolutional Neural Networks in TensorFlow,4.7,110 mil,Intermediate,DeepLearning.AI,Python
1374,Convolutional Neural Networks in TensorFlow,4.7,110 mil,Intermediate,DeepLearning.AI,Machine Learning
2810,Convolutional Neural Networks in TensorFlow,4.7,110 mil,Intermediate,DeepLearning.AI,Java
811,Convolutions for Text Classification with Keras,4.7,"4,1 mil",Intermediate,Coursera Project Network,Python
1824,Convolutions for Text Classification with Keras,4.7,"4,1 mil",Intermediate,Coursera Project Network,Machine Learning
885,Create Custom Layers in Keras,4.6,"3,8 mil",Intermediate,Coursera Project Network,Python
2013,Create Custom Layers in Keras,4.6,"3,8 mil",Intermediate,Coursera Project Network,Machine Learning
358,Create Interactive Dashboards with Streamlit and Python,4.7,"8,5 mil",Intermediate,Coursera Project Network,Python
1720,Create Interactive Dashboards with Streamlit and Python,4.7,"8,5 mil",Intermediate,Coursera Project Network,Machine Learning
753,Create Machine Learning Models in Microsoft Azure,4.7,"2,3 mil",Intermediate,Microsoft,Python
1222,Create Machine Learning Models in Microsoft Azure,4.7,"2,3 mil",Intermediate,Microsoft,Machine Learning
359,Create Your First Chatbot with Rasa and Python,4.5,17 mil,Beginner,Coursera Project Network,Python
1723,Create Your First Chatbot with Rasa and Python,4.5,17 mil,Beginner,Coursera Project Network,Machine Learning
67,Create Your First NoSQL Database with MongoDB and Compass,4.6,"2,8 mil",Intermediate,Coursera Project Network,MongoDB
809,Create Your First NoSQL Database with MongoDB and Compass,4.6,"2,8 mil",Intermediate,Coursera Project Network,Python
2433,Create Your First NoSQL Database with MongoDB and Compass,4.6,"2,8 mil",Intermediate,Coursera Project Network,Java
10,Create a Python Application using MySQL,4.5,5 mil,Intermediate,Coursera Project Network,MySQL
378,Create a Python Application using MySQL,4.5,5 mil,Intermediate,Coursera Project Network,Python
64,Create a Python Application using PyMongo and MongoDB Database,4.4,"3,2 mil",Intermediate,Coursera Project Network,MongoDB
472,Create a Python Application using PyMongo and MongoDB Database,4.4,"3,2 mil",Intermediate,Coursera Project Network,Python
865,Create a Superhero Name Generator with TensorFlow,4.8,None,Intermediate,Coursera Project Network,Python
1965,Create a Superhero Name Generator with TensorFlow,4.8,None,Intermediate,Coursera Project Network,Machine Learning
364,Create an interactive fiction adventure game with Python,4.6,3 mil,Beginner,Coursera Project Network,Python
1741,Create an interactive fiction adventure game with Python,4.6,3 mil,Beginner,Coursera Project Network,Machine Learning
853,Creating Multi Task Models With Keras,4.6,"1,9 mil",Intermediate,Coursera Project Network,Python
1939,Creating Multi Task Models With Keras,4.6,"1,9 mil",Intermediate,Coursera Project Network,Machine Learning
381,Creating a Wordcloud using NLP and TF-IDF in Python,None,None,Beginner,Coursera Project Network,Python
1819,Creating a Wordcloud using NLP and TF-IDF in Python,None,None,Beginner,Coursera Project Network,Machine Learning
710,"Custom Models, Layers, and Loss Functions with TensorFlow",4.9,17 mil,Intermediate,DeepLearning.AI,Python
1506,"Custom Models, Layers, and Loss Functions with TensorFlow",4.9,17 mil,Intermediate,DeepLearning.AI,Machine Learning
716,Custom and Distributed Training with TensorFlow,4.8,"9,1 mil",Intermediate,DeepLearning.AI,Python
1529,Custom and Distributed Training with TensorFlow,4.8,"9,1 mil",Intermediate,DeepLearning.AI,Machine Learning
1460,Customer Experiences with Contact Center AI - Dialogflow ES,4.4,"3,7 mil",Intermediate,Google Cloud,Machine Learning
2383,Customer Experiences with Contact Center AI - Dialogflow ES,4.4,"3,7 mil",Intermediate,Google Cloud,Java
762,Customising your models with TensorFlow 2,4.8,10 mil,Intermediate,Imperial College London,Python
1687,Customising your models with TensorFlow 2,4.8,10 mil,Intermediate,Imperial College London,Machine Learning
607,Data Analysis and Interpretation,4.4,140 mil,Beginner,Wesleyan University,Python
1533,Data Analysis and Interpretation,4.4,140 mil,Beginner,Wesleyan University,Machine Learning
872,Data Analysis and Interpretation Capstone,4.8,"3,5 mil",Mixed,Wesleyan University,Python
1988,Data Analysis and Interpretation Capstone,4.8,"3,5 mil",Mixed,Wesleyan University,Machine Learning
243,Data Analysis and Visualization,4.5,"4,1 mil",Beginner,University at Buffalo,Tableau
975,Data Analysis and Visualization,4.5,"4,1 mil",Beginner,University at Buffalo,Python
311,Data Analysis with Python,4.7,230 mil,Beginner,IBM,Python
1375,Data Analysis with Python,4.7,230 mil,Beginner,IBM,Machine Learning
862,Data Analytics Foundations for Accountancy II,4.8,3 mil,Mixed,University of Illinois at Urbana-Champaign,Python
1961,Data Analytics Foundations for Accountancy II,4.8,3 mil,Mixed,University of Illinois at Urbana-Champaign,Machine Learning
2108,Data Analytics in Accounting Capstone,4.2,"1,9 mil",Intermediate,University of Illinois at Urbana-Champaign,Machine Learning
2624,Data Analytics in Accounting Capstone,4.2,"1,9 mil",Intermediate,University of Illinois at Urbana-Champaign,Java
746,"Data Engineer, Big Data and ML on Google Cloud en Français",4.4,"2,3 mil",Intermediate,Google Cloud,Python
1625,"Data Engineer, Big Data and ML on Google Cloud en Français",4.4,"2,3 mil",Intermediate,Google Cloud,Machine Learning
662,Data Engineering Foundations,4.6,490 mil,Beginner,IBM,Python
2958,Data Engineering Foundations,4.6,490 mil,Beginner,IBM,Java
775,Data Engineering and Machine Learning using Spark,3.6,"3,2 mil",Beginner,IBM,Python
1241,Data Engineering and Machine Learning using Spark,3.6,"3,2 mil",Beginner,IBM,Machine Learning
704,"Data Engineering, Big Data and ML on Google Cloud 日本語版",4.5,"4,7 mil",Intermediate,Google Cloud,Python
1482,"Data Engineering, Big Data and ML on Google Cloud 日本語版",4.5,"4,7 mil",Intermediate,Google Cloud,Machine Learning
2873,"Data Engineering, Big Data and ML on Google Cloud 日本語版",4.5,"4,7 mil",Intermediate,Google Cloud,Java
668,"Data Engineering, Big Data, and Machine Learning on GCP",4.6,250 mil,Intermediate,Google Cloud,Python
1186,"Data Engineering, Big Data, and Machine Learning on GCP",4.6,250 mil,Intermediate,Google Cloud,Machine Learning
1709,Data Pipelines with TensorFlow Data Services,4.4,16 mil,Intermediate,DeepLearning.AI,Machine Learning
2420,Data Pipelines with TensorFlow Data Services,4.4,16 mil,Intermediate,DeepLearning.AI,Java
1151,Data Science,4.5,"1,2 m",Beginner,Johns Hopkins University,Machine Learning
2349,Data Science,4.5,"1,2 m",Beginner,Johns Hopkins University,Java
274,Data Science Fundamentals with Python and SQL,4.6,570 mil,Beginner,IBM,Python
1393,Data Science Fundamentals with Python and SQL,4.6,570 mil,Beginner,IBM,Machine Learning
625,Data Science at Scale,4.2,83 mil,Intermediate,University of Washington,Python
1183,Data Science at Scale,4.2,83 mil,Intermediate,University of Washington,Machine Learning
887,Data Science at Scale - Capstone Project,4.1,"2,3 mil",Mixed,University of Washington,Python
2014,Data Science at Scale - Capstone Project,4.1,"2,3 mil",Mixed,University of Washington,Machine Learning
299,Data Science for Investment Professionals,4.9,"1,6 mil",Beginner,CFA Institute,Python
2033,Data Science for Investment Professionals,4.9,"1,6 mil",Beginner,CFA Institute,Machine Learning
732,Data Science in Stratified Healthcare and Precision Medicine,4.6,18 mil,Intermediate,The University of Edinburgh,Python
1579,Data Science in Stratified Healthcare and Precision Medicine,4.6,18 mil,Intermediate,The University of Edinburgh,Machine Learning
3087,Data Science in Stratified Healthcare and Precision Medicine,4.6,18 mil,Intermediate,The University of Edinburgh,Java
2035,Data Science: Foundations using R,4.6,"1,1 m",Beginner,Johns Hopkins University,Machine Learning
2797,Data Science: Foundations using R,4.6,"1,1 m",Beginner,Johns Hopkins University,Java
202,Data Visualization and Communication with Tableau,4.7,200 mil,Mixed,Duke University,Tableau
2695,Data Visualization and Communication with Tableau,4.7,200 mil,Mixed,Duke University,Java
747,Data and Statistics Foundation for Investment Professionals,4.9,None,Beginner,CFA Institute,Python
2049,Data and Statistics Foundation for Investment Professionals,4.9,None,Beginner,CFA Institute,Machine Learning
624,Data for Machine Learning,4.4,"6,5 mil",Intermediate,Alberta Machine Intelligence Institute,Python
1304,Data for Machine Learning,4.4,"6,5 mil",Intermediate,Alberta Machine Intelligence Institute,Machine Learning
722,Data-driven Astronomy,4.8,26 mil,Intermediate,The University of Sydney,Python
1550,Data-driven Astronomy,4.8,26 mil,Intermediate,The University of Sydney,Machine Learning
1087,Datos no tradicionales en repositorios NoSQL,None,None,Beginner,Universidad de los Andes,Python
2582,Datos no tradicionales en repositorios NoSQL,None,None,Beginner,Universidad de los Andes,Java
661,Deep Learning,4.8,"1,2 m",Intermediate,DeepLearning.AI,Python
1143,Deep Learning,4.8,"1,2 m",Intermediate,DeepLearning.AI,Machine Learning
2807,Deep Learning,4.8,"1,2 m",Intermediate,DeepLearning.AI,Java
1072,Deep Learning Inference with Azure ML Studio,4.8,"6,2 mil",Beginner,Coursera Project Network,Python
1990,Deep Learning Inference with Azure ML Studio,4.8,"6,2 mil",Beginner,Coursera Project Network,Machine Learning
767,Deep Learning and Reinforcement Learning,4.7,"7,1 mil",Intermediate,IBM,Python
1710,Deep Learning and Reinforcement Learning,4.7,"7,1 mil",Intermediate,IBM,Machine Learning
976,Deep Learning with PyTorch : Build an AutoEncoder,4,None,Beginner,Coursera Project Network,Python
1796,Deep Learning with PyTorch : Build an AutoEncoder,4,None,Beginner,Coursera Project Network,Machine Learning
852,Deep Learning with PyTorch : Neural Style Transfer,4.4,"3,6 mil",Intermediate,Coursera Project Network,Python
1931,Deep Learning with PyTorch : Neural Style Transfer,4.4,"3,6 mil",Intermediate,Coursera Project Network,Machine Learning
728,Deep Neural Networks with PyTorch,4.4,32 mil,Intermediate,IBM,Python
1567,Deep Neural Networks with PyTorch,4.4,32 mil,Intermediate,IBM,Machine Learning
314,DeepLearning.AI TensorFlow Developer,4.7,330 mil,Intermediate,DeepLearning.AI,Python
1157,DeepLearning.AI TensorFlow Developer,4.7,330 mil,Intermediate,DeepLearning.AI,Machine Learning
2778,DeepLearning.AI TensorFlow Developer,4.7,330 mil,Intermediate,DeepLearning.AI,Java
1024,Demand Forecasting Using Time Series,3.1,None,Intermediate,LearnQuest,Python
2097,Demand Forecasting Using Time Series,3.1,None,Intermediate,LearnQuest,Machine Learning
758,Deploy Machine Learning Model into AWS Cloud Servers,4.2,None,Intermediate,Coursera Project Network,Python
1230,Deploy Machine Learning Model into AWS Cloud Servers,4.2,None,Intermediate,Coursera Project Network,Machine Learning
817,Deploy Models with TensorFlow Serving and Flask,4.5,"7,6 mil",Intermediate,Coursera Project Network,Python
1835,Deploy Models with TensorFlow Serving and Flask,4.5,"7,6 mil",Intermediate,Coursera Project Network,Machine Learning
857,Deploying Machine Learning Models,3.6,"8,8 mil",Mixed,University of California San Diego,Python
1305,Deploying Machine Learning Models,3.6,"8,8 mil",Mixed,University of California San Diego,Machine Learning
1200,Deploying Machine Learning Models in Production,4.6,"9,3 mil",Advanced,DeepLearning.AI,Machine Learning
3004,Deploying Machine Learning Models in Production,4.6,"9,3 mil",Advanced,DeepLearning.AI,Java
1029,Desarrollo de Videojuegos en Unity: Una Introducción,4.4,31 mil,Beginner,Universidad de los Andes,Python
2541,Desarrollo de Videojuegos en Unity: Una Introducción,4.4,31 mil,Beginner,Universidad de los Andes,Java
70,"Desarrollo del lado servidor: NodeJS, Express y MongoDB",4.1,11 mil,Beginner,Universidad Austral,MongoDB
2452,"Desarrollo del lado servidor: NodeJS, Express y MongoDB",4.1,11 mil,Beginner,Universidad Austral,Java
848,Design Thinking and Predictive Analytics for Data Products,4.5,"8,1 mil",Intermediate,University of California San Diego,Python
1911,Design Thinking and Predictive Analytics for Data Products,4.5,"8,1 mil",Intermediate,University of California San Diego,Machine Learning
737,Detecting COVID-19 with Chest X-Ray using PyTorch,4.5,"9,9 mil",Intermediate,Coursera Project Network,Python
1592,Detecting COVID-19 with Chest X-Ray using PyTorch,4.5,"9,9 mil",Intermediate,Coursera Project Network,Machine Learning
511,DevOps and Build Automation with Python,4,None,Beginner,LearnQuest,Python
2453,DevOps and Build Automation with Python,4,None,Beginner,LearnQuest,Java
620,Developing AI Applications on Azure,4.4,45 mil,Advanced,LearnQuest,Python
1917,Developing AI Applications on Azure,4.4,45 mil,Advanced,LearnQuest,Machine Learning
898,Developing Applications with Google Cloud,4.7,590 mil,Intermediate,Google Cloud,Python
1409,Developing Applications with Google Cloud,4.7,590 mil,Intermediate,Google Cloud,Machine Learning
2480,Developing Applications with Google Cloud,4.7,590 mil,Intermediate,Google Cloud,Java
1132,Developing Applications with Google Cloud en Français,None,None,Intermediate,Google Cloud,Python
2611,Developing Applications with Google Cloud en Français,None,None,Intermediate,Google Cloud,Java
760,Device-based Models with TensorFlow Lite,4.7,18 mil,Intermediate,DeepLearning.AI,Python
1682,Device-based Models with TensorFlow Lite,4.7,18 mil,Intermediate,DeepLearning.AI,Machine Learning
837,Diabetes Prediction With Pyspark MLLIB,4.6,None,Intermediate,Coursera Project Network,Python
1880,Diabetes Prediction With Pyspark MLLIB,4.6,None,Intermediate,Coursera Project Network,Machine Learning
1463,Digital Transformation Using AI/ML with Google Cloud,4.7,150 mil,Beginner,Google Cloud,Machine Learning
2645,Digital Transformation Using AI/ML with Google Cloud,4.7,150 mil,Beginner,Google Cloud,Java
479,Dimensionality Reduction using an Autoencoder in Python,4.6,"3,3 mil",Intermediate,Coursera Project Network,Python
1797,Dimensionality Reduction using an Autoencoder in Python,4.6,"3,3 mil",Intermediate,Coursera Project Network,Machine Learning
287,Django for Everybody,4.7,73 mil,Intermediate,University of Michigan,Python
2381,Django for Everybody,4.7,73 mil,Intermediate,University of Michigan,Java
267,Economie du sol et de l'immobilier I,4.7,14 mil,Intermediate,École Polytechnique Fédérale de Lausanne,Tableau
3097,Economie du sol et de l'immobilier I,4.7,14 mil,Intermediate,École Polytechnique Fédérale de Lausanne,Java
150,Electric Vehicles and Mobility,4.5,35 mil,Beginner,École des Ponts ParisTech,MongoDB
3030,Electric Vehicles and Mobility,4.5,35 mil,Beginner,École des Ponts ParisTech,Java
768,End-to-End Machine Learning with TensorFlow on GCP,4.5,55 mil,Advanced,Google Cloud,Python
1235,End-to-End Machine Learning with TensorFlow on GCP,4.5,55 mil,Advanced,Google Cloud,Machine Learning
957,Engineering Practices for Building Quality Software,4.5,15 mil,Intermediate,University of Minnesota,Python
2511,Engineering Practices for Building Quality Software,4.5,15 mil,Intermediate,University of Minnesota,Java
896,English/French Translator: Long Short Term Memory Networks,4.8,"2,8 mil",Beginner,Coursera Project Network,Python
1802,English/French Translator: Long Short Term Memory Networks,4.8,"2,8 mil",Beginner,Coursera Project Network,Machine Learning
886,Evaluate Machine Learning Models with Yellowbrick,4.8,"2,9 mil",Intermediate,Coursera Project Network,Python
1337,Evaluate Machine Learning Models with Yellowbrick,4.8,"2,9 mil",Intermediate,Coursera Project Network,Machine Learning
1,Excel to MySQL: Analytic Techniques for Business,4.6,660 mil,Beginner,Duke University,MySQL
203,Excel to MySQL: Analytic Techniques for Business,4.6,660 mil,Beginner,Duke University,Tableau
2682,Excel to MySQL: Analytic Techniques for Business,4.6,660 mil,Beginner,Duke University,Java
1438,Executive Data Science,4.5,230 mil,Beginner,Johns Hopkins University,Machine Learning
2801,Executive Data Science,4.5,230 mil,Beginner,Johns Hopkins University,Java
588,Explorando funciones cuadráticas con Python,None,None,Beginner,Coursera Project Network,Python
2729,Explorando funciones cuadráticas con Python,None,None,Beginner,Coursera Project Network,Java
590,Explorando funciones lineales con Python,None,None,Beginner,Coursera Project Network,Python
2731,Explorando funciones lineales con Python,None,None,Beginner,Coursera Project Network,Java
651,Exploratory Data Analysis,4.2,"5,2 mil",Intermediate,Coursera Project Network,Python
1382,Exploratory Data Analysis,4.2,"5,2 mil",Intermediate,Coursera Project Network,Machine Learning
707,Exploratory Data Analysis for Machine Learning,4.6,28 mil,Intermediate,IBM,Python
1198,Exploratory Data Analysis for Machine Learning,4.6,28 mil,Intermediate,IBM,Machine Learning
1470,Extended Reality for Everybody,4.6,"9,8 mil",Beginner,University of Michigan,Machine Learning
2387,Extended Reality for Everybody,4.6,"9,8 mil",Beginner,University of Michigan,Java
238,Facebook Marketing Analytics,4.7,16 mil,Beginner,Meta,Tableau
306,Facebook Marketing Analytics,4.7,16 mil,Beginner,Meta,Python
1181,Facebook Marketing Analytics,4.7,16 mil,Beginner,Meta,Machine Learning
798,Facial Expression Classification Using Residual Neural Nets,4.6,"3,9 mil",Beginner,Coursera Project Network,Python
1798,Facial Expression Classification Using Residual Neural Nets,4.6,"3,9 mil",Beginner,Coursera Project Network,Machine Learning
752,Facial Expression Recognition with Keras,4.5,21 mil,Intermediate,Coursera Project Network,Python
1640,Facial Expression Recognition with Keras,4.5,21 mil,Intermediate,Coursera Project Network,Machine Learning
1021,Fake Instagram Profile Detector,4.5,None,Beginner,Coursera Project Network,Python
2093,Fake Instagram Profile Detector,4.5,None,Beginner,Coursera Project Network,Machine Learning
154,"Faster Together, Enhancing the Recruitment of Minorities in Clinical Trials",4.8,"2,5 mil",Beginner,Vanderbilt University,MongoDB
3076,"Faster Together, Enhancing the Recruitment of Minorities in Clinical Trials",4.8,"2,5 mil",Beginner,Vanderbilt University,Java
766,Feature Engineering,4.5,27 mil,Intermediate,Google Cloud,Python
1708,Feature Engineering,4.5,27 mil,Intermediate,Google Cloud,Machine Learning
849,Fine Tune BERT for Text Classification with TensorFlow,4.6,"6,9 mil",Intermediate,Coursera Project Network,Python
1916,Fine Tune BERT for Text Classification with TensorFlow,4.6,"6,9 mil",Intermediate,Coursera Project Network,Machine Learning
464,Fitting Statistical Models to Data with Python,4.4,26 mil,Intermediate,University of Michigan,Python
1652,Fitting Statistical Models to Data with Python,4.4,26 mil,Intermediate,University of Michigan,Machine Learning
325,Foundations of Data Science: K-Means Clustering in Python,4.7,27 mil,Beginner,University of London,Python
1511,Foundations of Data Science: K-Means Clustering in Python,4.7,27 mil,Beginner,University of London,Machine Learning
220,"Foundations: Data, Data, Everywhere",4.8,710 mil,Beginner,Google,Tableau
2959,"Foundations: Data, Data, Everywhere",4.8,710 mil,Beginner,Google,Java
1457,From Data to Insights with Google Cloud,4.6,59 mil,Beginner,Google Cloud,Machine Learning
2754,From Data to Insights with Google Cloud,4.6,59 mil,Beginner,Google Cloud,Java
786,Full Stack Cloud Development Capstone Project,4.4,"3,3 mil",Intermediate,IBM,Python
2423,Full Stack Cloud Development Capstone Project,4.4,"3,3 mil",Intermediate,IBM,Java
76,Full Stack Web Development with Angular,4.7,350 mil,Intermediate,The Hong Kong University of Science and Technology,MongoDB
2353,Full Stack Web Development with Angular,4.7,350 mil,Intermediate,The Hong Kong University of Science and Technology,Java
75,Full-Stack Web Development with React,4.7,360 mil,Intermediate,The Hong Kong University of Science and Technology,MongoDB
2352,Full-Stack Web Development with React,4.7,360 mil,Intermediate,The Hong Kong University of Science and Technology,Java
929,Functional Program Design in Scala,4.5,57 mil,Intermediate,École Polytechnique Fédérale de Lausanne,Python
2496,Functional Program Design in Scala,4.5,57 mil,Intermediate,École Polytechnique Fédérale de Lausanne,Java
1055,Functional Program Design in Scala (Scala 2 version),None,None,Intermediate,École Polytechnique Fédérale de Lausanne,Python
2560,Functional Program Design in Scala (Scala 2 version),None,None,Intermediate,École Polytechnique Fédérale de Lausanne,Java
908,Functional Programming Principles in Scala,4.8,200 mil,Intermediate,École Polytechnique Fédérale de Lausanne,Python
2485,Functional Programming Principles in Scala,4.8,200 mil,Intermediate,École Polytechnique Fédérale de Lausanne,Java
959,Functional Programming Principles in Scala (Scala 2 version),4.8,"1,7 mil",Intermediate,École Polytechnique Fédérale de Lausanne,Python
2512,Functional Programming Principles in Scala (Scala 2 version),4.8,"1,7 mil",Intermediate,École Polytechnique Fédérale de Lausanne,Java
763,Fundamentals of Machine Learning in Finance,3.8,17 mil,Intermediate,New York University,Python
1234,Fundamentals of Machine Learning in Finance,3.8,17 mil,Intermediate,New York University,Machine Learning
636,Fundamentals of Scalable Data Science,4.3,63 mil,Beginner,IBM,Python
1541,Fundamentals of Scalable Data Science,4.3,63 mil,Beginner,IBM,Machine Learning
320,Fundamentos de Ciencia de Datos con Python y SQL,4.3,"4,6 mil",Beginner,IBM,Python
3002,Fundamentos de Ciencia de Datos con Python y SQL,4.3,"4,6 mil",Beginner,IBM,Java
998,Generate Synthetic Images with DCGANs in Keras,4.5,"7,5 mil",Advanced,Coursera Project Network,Python
1830,Generate Synthetic Images with DCGANs in Keras,4.5,"7,5 mil",Advanced,Coursera Project Network,Machine Learning
778,Generating New Recipes using GPT-2,4.2,"2,7 mil",Intermediate,Coursera Project Network,Python
1733,Generating New Recipes using GPT-2,4.2,"2,7 mil",Intermediate,Coursera Project Network,Machine Learning
672,Generative Adversarial Networks (GANs),4.7,40 mil,Intermediate,DeepLearning.AI,Python
1158,Generative Adversarial Networks (GANs),4.7,40 mil,Intermediate,DeepLearning.AI,Machine Learning
2960,Generative Adversarial Networks (GANs),4.7,40 mil,Intermediate,DeepLearning.AI,Java
739,Generative Deep Learning with TensorFlow,4.8,"7,3 mil",Intermediate,DeepLearning.AI,Python
1597,Generative Deep Learning with TensorFlow,4.8,"7,3 mil",Intermediate,DeepLearning.AI,Machine Learning
841,Get Familiar with ML basics in a Kaggle Competition,4.4,None,Beginner,Coursera Project Network,Python
1890,Get Familiar with ML basics in a Kaggle Competition,4.4,None,Beginner,Coursera Project Network,Machine Learning
907,Getting Started with Go,4.6,46 mil,Intermediate,"University of California, Irvine",Python
2483,Getting Started with Go,4.6,46 mil,Intermediate,"University of California, Irvine",Java
610,Getting started with TensorFlow 2,4.9,25 mil,Intermediate,Imperial College London,Python
1593,Getting started with TensorFlow 2,4.9,25 mil,Intermediate,Imperial College London,Machine Learning
38,Google Cloud Big Data and Machine Learning Fundamentals en Español,4.7,18 mil,Intermediate,Google Cloud,MySQL
984,Google Cloud Big Data and Machine Learning Fundamentals en Español,4.7,18 mil,Intermediate,Google Cloud,Python
1261,Google Cloud Big Data and Machine Learning Fundamentals en Español,4.7,18 mil,Intermediate,Google Cloud,Machine Learning
37,Google Cloud Big Data and Machine Learning Fundamentals en Français,4.3,2 mil,Intermediate,Google Cloud,MySQL
982,Google Cloud Big Data and Machine Learning Fundamentals en Français,4.3,2 mil,Intermediate,Google Cloud,Python
1258,Google Cloud Big Data and Machine Learning Fundamentals en Français,4.3,2 mil,Intermediate,Google Cloud,Machine Learning
34,Google Cloud Big Data and Machine Learning Fundamentals 日本語版,4.5,"4,5 mil",Intermediate,Google Cloud,MySQL
937,Google Cloud Big Data and Machine Learning Fundamentals 日本語版,4.5,"4,5 mil",Intermediate,Google Cloud,Python
1232,Google Cloud Big Data and Machine Learning Fundamentals 日本語版,4.5,"4,5 mil",Intermediate,Google Cloud,Machine Learning
2882,Google Cloud Big Data and Machine Learning Fundamentals 日本語版,4.5,"4,5 mil",Intermediate,Google Cloud,Java
1454,Google Cloud Fundamentals: Core Infrastructure,4.7,580 mil,Intermediate,Google Cloud,Machine Learning
2782,Google Cloud Fundamentals: Core Infrastructure,4.7,580 mil,Intermediate,Google Cloud,Java
42,Google Cloud Platform Big Data and Machine Learning Fundamentals em Português Brasileiro,4.8,2 mil,Intermediate,Google Cloud,MySQL
1023,Google Cloud Platform Big Data and Machine Learning Fundamentals em Português Brasileiro,4.8,2 mil,Intermediate,Google Cloud,Python
1287,Google Cloud Platform Big Data and Machine Learning Fundamentals em Português Brasileiro,4.8,2 mil,Intermediate,Google Cloud,Machine Learning
181,Google Cloud Product Fundamentals em Português Brasileiro,4.6,None,Beginner,Google Cloud,MongoDB
2114,Google Cloud Product Fundamentals em Português Brasileiro,4.6,None,Beginner,Google Cloud,Machine Learning
201,Google Data Analytics,4.8,740 mil,Beginner,Google,Tableau
1148,Google Data Analytics,4.8,740 mil,Beginner,Google,Machine Learning
271,Google IT Automation with Python,4.7,600 mil,Beginner,Google,Python
1169,Google IT Automation with Python,4.7,600 mil,Beginner,Google,Machine Learning
